pos_A,ratio_peak_speed,pos_D,formation_offensiveness,is_home_int,subbed_int,ratio_shots_top_third,jersey_number,minute_in,ratio_distance,cumul_mean_max_speed
1,3.0,0,20,0,1,0.0,9,1,1.470590901879009,7.083
1,2.340755082284608,0,20,0,0,3.0,10,1,1.0225124902185037,6.899
0,3.0,0,20,0,0,0.0,18,1,1.3475029115571693,6.815
0,3.0,0,20,0,1,0.0,19,1,1.2488301119023395,6.372
0,3.5198285101822084,1,17,1,0,0.0,2,1,1.1531852762621997,6.673
0,3.2505854800936773,1,17,1,0,0.0,4,1,0.605167122,6.798
0,3.5429975429975427,1,17,1,0,0.0,5,1,0.8703787288170366,6.285
0,3.754385964912281,0,17,1,1,0.0,6,1,1.1150726186428328,6.603
0,3.821686746987951,0,17,1,1,0.0,8,1,1.0135718572728505,6.843
1,3.725616292,0,17,1,1,4.0,9,1,1.1131221719457014,6.627
0,4.0,0,17,1,0,2.6666666666666665,10,1,1.3691002682520117,6.657
0,4.0,1,17,1,1,0.0,14,1,1.3120439583965178,6.934
0,3.625570776255708,0,17,1,0,0.0,19,1,1.3126153993717478,6.765
0,3.7035175879396975,0,17,1,1,0.0,21,1,1.4802320354474816,6.49
0,3.869989165763813,0,20,0,0,0.0,2,1,1.432877166041883,6.91
0,4.0,1,20,0,0,0.0,3,1,2.0004877810838497,6.417
0,3.878393051031487,1,20,0,1,0.0,5,1,2.2114593494210952,7.25
0,3.6276595744680855,1,20,0,0,0.0,6,1,1.6765542976408827,6.555
1,4.0,0,20,0,1,0.0,7,1,1.5392401428545788,6.891
0,4.0,0,20,0,0,0.0,8,1,1.240445427385248,6.381
1,3.276231263383298,0,20,0,1,0.0,9,1,0.770100847,7.032
1,3.1093901258470478,0,20,0,0,2.0,10,1,1.4593003249856624,6.833
0,3.706783369803064,0,20,0,0,0.0,18,1,1.5318933085344717,6.772
0,3.568720379,0,20,0,1,0.0,19,1,1.3350683148991542,6.478
0,4.715969989281887,1,17,1,0,0.0,2,1,0.5490416056696448,6.729
0,3.527865404837014,0,17,1,0,0.0,10,1,0.2119830598690148,6.658
0,0.8,0,17,1,0,0.0,11,64,0.7999999999999999,6.703
0,0.8,1,17,1,0,0.0,12,64,0.8,7.5
0,0.8,0,17,1,0,0.0,16,64,0.8,6.01
1,0.2666666666666666,0,17,1,0,0.0,18,72,0.2666666666666666,6.68
0,3.2933789954337898,0,17,1,0,1.6666666666666667,19,1,0.1144591016659246,6.731
0,0.2666666666666666,0,17,1,0,0.0,23,72,0.2666666666666666,6.54
0,4.295774647887324,0,20,0,0,0.0,2,1,0.7413059089043906,6.942
0,3.279044516829533,1,20,0,1,0.0,5,1,0.3132578016298946,7.128
0,5.0,1,20,0,0,0.0,6,1,0.5207388939256573,6.557
1,4.289558665231432,0,20,0,1,0.0,7,1,0.5249208924297669,6.857
0,3.914819136522754,0,20,0,0,0.0,8,1,0.227575735130731,6.371
1,4.630620985010707,0,20,0,1,0.0,9,1,0.3848363009764503,7.057
1,5.0,0,20,0,0,0.0,10,1,0.4290990434691429,6.886
0,3.884026258205689,0,20,0,0,0.0,18,1,0.4235583154392278,6.747
0,0.6666666666666666,0,20,0,0,0.0,20,66,0.6666666666666666,6.793
0,1.0,1,19,1,0,0.0,2,1,1.0,6.66
0,1.0,1,19,1,0,0.0,3,1,1.0,6.869
0,1.0,0,19,1,1,0.0,4,1,1.0,5.987
0,1.0,0,19,1,0,0.0,6,1,1.0,6.019
0,1.0,0,19,1,1,0.0,8,1,1.0,6.582
0,1.0,1,19,1,1,0.0,14,1,1.0,7.006
0,1.0,0,19,1,1,0.0,17,1,1.0,7.31
0,1.0,0,19,1,0,0.0,18,1,1.0,6.956
1,1.0,0,19,1,1,0.0,20,1,1.0,6.584
0,1.0,1,19,1,0,0.0,21,1,1.0,6.281
0,1.0,1,19,0,0,0.0,2,1,1.0,6.674
0,1.0,1,19,0,0,0.0,4,1,1.0,6.511
0,1.0,0,19,0,0,0.0,6,1,1.0,6.621
0,1.0,0,19,0,1,0.0,8,1,1.0,6.83
1,1.0,0,19,0,1,0.0,11,1,1.0,6.749
0,1.0,1,19,0,1,0.0,14,1,1.0,7.642
0,1.0,1,19,0,0,0.0,16,1,1.0,6.127
0,1.0,0,19,0,0,0.0,17,1,1.0,6.574
1,1.0,0,19,0,1,0.0,20,1,1.0,6.69
1,1.0,0,19,0,1,0.0,21,1,1.0,6.167
0,1.6271637816245008,1,19,1,0,0.0,2,1,0.589523966,6.466
0,1.664302600472813,1,19,1,0,0.0,3,1,0.8133871898442008,6.745
0,1.826625386996904,0,19,1,1,0.0,4,1,0.7433739677546205,5.942
0,2.0,0,19,1,0,0.0,6,1,0.8978861517976032,6.373
0,1.7613636363636362,0,19,1,1,0.0,8,1,1.0410601781446882,6.654
0,1.9730290456431532,1,19,1,1,0.0,14,1,0.7564885496183207,7.179
0,1.4118644067796609,0,19,1,1,0.0,17,1,0.8448754194520041,6.99
0,1.29938900203666,0,19,1,0,2.0,18,1,0.4732450862414761,6.85
1,1.801212121212121,0,19,1,1,0.0,20,1,0.8711168164313221,6.56
0,2.0,1,19,1,0,0.0,21,1,0.8418929402637703,6.679
0,1.7069597069597071,1,19,0,0,0.0,2,1,0.7345543180202444,6.412
0,1.6253041362530412,1,19,0,0,0.0,4,1,0.8870378822455499,6.398
0,1.7225725094577555,0,19,0,0,2.0,6,1,0.9694144537006404,6.584
0,1.8837516512549537,0,19,0,1,2.0,8,1,0.898573081,6.643
1,1.7812911725955205,0,19,0,1,2.0,11,1,0.9100992810681272,6.534
0,2.0,1,19,0,1,0.0,14,1,0.5480681579131897,7.589
0,1.821371610845295,1,19,0,0,0.0,16,1,0.4286053694464243,6.022
0,1.7027379400260756,0,19,0,0,0.0,17,1,0.7814695616699152,6.297
1,2.0,0,19,0,1,0.0,20,1,0.4212764282058349,6.751
1,2.0,0,19,0,1,2.0,21,1,0.9759682687820812,6.434
0,3.0,1,19,1,0,0.0,2,1,1.1339139344262297,6.49
0,2.641843971631205,1,19,1,0,0.0,3,1,1.365813792669894,6.714
0,3.0,0,19,1,1,0.0,4,1,1.5029432540616907,6.202
0,3.0,0,19,1,0,0.0,6,1,1.3389549350290295,6.758
0,2.85,0,19,1,1,3.0,8,1,0.8365487914055506,6.754
0,2.278008298755186,1,19,1,1,0.0,14,1,0.5832381621716595,7.058
0,2.257627118644068,0,19,1,1,0.0,17,1,1.1396598617164204,7.041
0,2.8350305498981667,0,19,1,0,0.0,18,1,1.3738122676175777,6.83
1,2.789090909090909,0,19,1,1,0.0,20,1,1.3648480820024835,6.524
0,2.6123188405797104,1,19,1,0,0.0,21,1,1.0263359363037818,6.55
0,3.0,1,19,0,0,0.0,2,1,1.4161677181819807,6.698
0,2.5729927007299267,1,19,0,0,0.0,4,1,1.2984176293563734,6.44
0,2.595208070617907,0,19,0,0,0.0,6,1,1.0500615751510056,6.525
0,3.0,0,19,0,1,1.5,8,1,1.114684568963428,6.763
1,2.7826086956521743,0,19,0,1,0.75,11,1,1.1970127144796938,6.508
0,2.837579617834395,1,19,0,1,0.0,14,1,1.6322217603990152,7.352
0,3.0,1,19,0,0,0.0,16,1,1.8867724867724864,6.344
0,2.804432855280313,0,19,0,0,0.0,17,1,1.2306993156544055,6.327
1,2.665467625899281,0,19,0,1,0.0,20,1,0.8029813736232051,6.698
1,3.0,0,19,0,1,0.0,21,1,1.2550833465270397,6.532
0,3.344827586206897,1,19,1,0,0.0,2,1,0.7675429517698199,6.484
0,4.0,1,19,1,0,0.0,3,1,1.0186486739761973,6.796
0,3.509677419354839,0,19,1,0,4.0,6,1,0.6036229899448335,6.722
0,1.0,0,19,1,0,0.0,7,46,1.0,6.533
1,0.4666666666666667,0,19,1,0,0.0,11,54,0.4666666666666666,6.629
0,4.0,1,19,1,1,0.0,14,1,0.731723074,7.166
0,0.4666666666666667,0,19,1,0,0.0,15,54,0.4666666666666667,6.925
0,4.0,0,19,1,0,0.0,18,1,0.7427893553356115,6.99
1,3.180606061,0,19,1,1,0.0,20,1,0.5813550200322909,6.465
0,3.260869565217392,1,19,1,0,0.0,21,1,0.6264043734664888,6.484
0,3.76,1,19,0,0,0.0,2,1,0.4024946955571272,6.743
0,3.0121654501216546,1,19,0,0,0.0,4,1,0.509516011,6.337
0,3.5208070617906686,0,19,0,0,0.0,6,1,0.4318819857364557,6.501
0,3.633867276887872,0,19,0,1,0.0,8,1,0.7966927391650331,6.714
1,4.0,0,19,0,1,0.0,11,1,1.3688797466641405,6.659
0,2.9681528662420384,1,19,0,1,0.0,14,1,0.5480782495930248,7.278
0,3.539295393,1,19,0,0,0.0,16,1,1.0965883633105038,6.326
0,3.374185136897001,0,19,0,0,0.0,17,1,0.3369482729075375,6.308
1,4.0,0,19,0,1,0.0,20,1,1.1222436575601054,6.832
1,4.0,0,19,0,1,2.0,21,1,1.0304251460809994,6.633
0,4.353448275862069,1,19,1,0,0.0,2,1,2.200639747809559,6.549
0,3.929398148148148,1,19,1,0,0.0,3,1,0.940424561,6.705
0,4.316129032258065,0,19,1,0,0.0,6,1,0.8237745098039215,6.608
0,2.0,0,19,1,0,0.0,7,46,0.8650055370985604,6.51
1,1.3888888888888888,0,19,1,0,0.0,11,54,0.7873056127930116,6.532
0,0.2,0,19,1,0,0.0,13,73,0.2,6.755
0,3.645470383275261,1,19,1,1,0.0,14,1,1.002768731978137,7.152
0,1.4666666666666663,0,19,1,0,1.4666666666666666,15,54,1.2434082493756995,6.902
0,3.795938104448743,0,19,1,0,0.0,18,1,0.834034078,6.974
0,5.0,1,19,1,0,5.0,21,1,2.3174900113166585,6.595
0,4.241176470588235,1,19,0,0,0.0,2,1,0.8093525179856116,6.684
0,4.093673965936739,1,19,0,0,0.0,4,1,0.4853391126976032,6.324
0,4.489281210592687,0,19,0,0,0.0,6,1,0.6968455489525183,6.522
0,0.9333333333333332,0,19,0,0,0.0,9,62,0.9333333333333332,7.4
1,0.4666666666666667,0,19,0,0,0.0,10,69,0.4666666666666667,6.715
0,0.4666666666666667,1,19,0,0,0.0,13,69,0.4666666666666667,7.02
0,4.823848238482385,1,19,0,0,0.0,16,1,1.235421686746988,6.406
0,4.719687092568448,0,19,0,0,0.0,17,1,0.3481300961144263,6.332
1,4.609467455621302,0,19,0,1,0.0,20,1,0.9924349488735554,6.793
0,0.9333333333333332,0,19,0,0,0.0,22,62,0.9333333333333332,7.049
0,1.0,0,20,1,1,0.0,3,1,1.0,6.629
0,1.0,0,20,1,0,1.0,4,1,1.0,6.588
0,1.0,1,20,1,1,0.0,5,1,1.0,6.854
0,1.0,0,20,1,0,1.0,6,1,1.0,6.703
1,1.0,0,20,1,0,0.0,7,1,1.0,7.228
1,1.0,0,20,1,0,1.0,9,1,1.0,7.053
1,1.0,0,20,1,1,1.0,10,1,1.0,6.878
0,1.0,1,20,1,0,0.0,18,1,1.0,6.402
0,1.0,1,20,1,1,0.0,19,1,1.0,6.082
0,1.0,0,20,1,1,0.0,22,1,1.0,6.946
0,1.0,1,18,0,0,1.0,2,1,1.0,6.79
0,1.0,1,18,0,1,1.0,3,1,1.0,6.62
0,1.0,1,18,0,0,0.0,4,1,1.0,6.894
0,1.0,1,18,0,0,0.0,5,1,1.0,6.857
0,1.0,0,18,0,0,0.0,6,1,1.0,6.344
1,1.0,0,18,0,1,0.0,9,1,1.0,6.608
1,1.0,0,18,0,0,0.0,10,1,1.0,6.594
0,1.0,0,18,0,1,1.0,17,1,1.0,7.175
0,1.0,0,18,0,1,0.0,18,1,1.0,6.694
0,1.0,0,18,0,1,1.0,20,1,1.0,6.884
0,2.0,0,20,1,1,0.0,3,1,0.7982019725931746,6.614
0,1.816625916870416,0,20,1,0,0.0,4,1,0.3094780128672812,6.608
0,2.0,1,20,1,1,0.0,5,1,0.8876924371161773,6.869
0,1.7912218268090154,0,20,1,0,0.0,6,1,0.4830159793321212,6.704
1,1.9868565169769987,0,20,1,0,0.0,7,1,0.8874872723158728,7.194
1,2.0,0,20,1,0,0.0,9,1,1.138802729528536,7.119
1,2.0,0,20,1,1,0.0,10,1,1.1824036323202372,6.88
0,1.788005578800558,1,20,1,0,0.0,18,1,0.378463662,6.374
0,1.6446991404011462,1,20,1,1,0.0,19,1,0.6957895925047973,5.981
0,1.855072463768116,0,20,1,1,0.0,22,1,0.91649556878135,6.958
0,1.8447606727037515,1,18,0,0,0.0,2,1,0.8972917292587664,6.649
0,2.0,1,18,0,1,0.0,3,1,0.8169646088152277,6.707
0,1.953191489361702,1,18,0,0,0.0,4,1,0.9111248264156764,6.933
0,2.0,1,18,0,0,0.0,5,1,0.8722532297724523,6.837
0,2.0,0,18,0,0,0.0,6,1,1.1020007275372865,6.591
1,1.5219023779724656,0,18,0,1,0.0,9,1,0.5252983134457703,6.357
1,1.7486910994764395,0,18,0,0,0.0,10,1,0.5467247472671981,6.468
0,1.6864988558352405,0,18,0,1,0.0,17,1,0.7646211646837822,7.036
0,2.0,0,18,0,1,0.0,18,1,0.8421087843714458,6.678
0,1.7767955801104969,0,18,0,1,0.0,20,1,0.7002225932109071,6.856
0,2.6148648648648645,0,20,1,1,0.0,3,1,1.063114592431884,6.767
0,2.5122249388753057,0,20,1,0,0.0,4,1,0.8586848459025707,6.522
0,2.8726591760299627,1,20,1,1,0.0,5,1,1.225909158748321,6.987
0,2.469750889679716,0,20,1,0,1.5,6,1,1.3802045665874574,6.537
1,2.306681270536692,0,20,1,0,0.0,7,1,0.6781375188809352,7.007
1,2.641196013289037,0,20,1,0,0.0,9,1,0.7493891797556719,6.931
1,2.8,0,20,1,1,0.0,10,1,0.5944721004532283,6.685
0,3.0,1,20,1,0,0.0,18,1,1.2891125857608818,6.493
0,3.0,1,20,1,1,0.0,19,1,1.2716394615334592,6.465
0,2.8829431438127084,0,20,1,1,0.0,22,1,0.924404804718406,7.012
0,2.608020698576973,1,18,0,0,0.0,2,1,0.7294373700623701,6.464
0,2.8383027522935778,1,18,0,1,0.0,3,1,0.6695434611492185,6.737
0,2.323404255319149,1,18,0,0,0.0,4,1,0.6078063484251969,6.959
0,2.323895809739524,1,18,0,0,0.0,5,1,0.3216488379386041,6.773
0,2.565693430656934,0,18,0,0,3.0,6,1,1.2859458785384712,6.522
1,3.0,0,18,0,1,3.0,9,1,1.317959259951411,6.595
1,3.0,0,18,0,0,3.0,10,1,1.5170032096859385,6.595
0,2.735697940503432,0,18,0,1,0.0,17,1,0.7709540093516645,6.894
0,2.659904534606205,0,18,0,1,3.0,18,1,0.7495106649937264,6.697
0,2.665193370165745,0,18,0,1,1.0,20,1,0.938019927,6.79
0,3.853300733496333,0,20,1,0,0.0,4,1,1.7770528032834332,6.666
0,4.0,0,20,1,0,0.0,6,1,1.290597991532244,6.619
1,3.185104052573932,0,20,1,0,4.0,7,1,0.969232555439452,6.879
0,1.0,1,20,1,0,0.0,8,46,1.0,6.537
1,3.955703211517165,0,20,1,0,0.0,9,1,1.0321986591085663,6.857
0,0.1333333333333333,0,20,1,0,0.0,12,59,0.1333333333333333,6.177
0,4.0,1,20,1,0,4.0,18,1,0.658146965,6.558
0,4.0,1,20,1,1,0.0,19,1,1.6323953962816118,6.953
0,1.0,0,20,1,0,0.0,20,46,1.0,6.807
0,4.0,1,18,0,0,0.0,2,1,1.2932072983073204,6.623
0,3.518348623853211,1,18,0,1,0.0,3,1,0.9482466487935656,6.669
0,2.804255319148936,1,18,0,0,0.0,4,1,0.5691974885242441,6.874
0,4.0,1,18,0,0,0.0,5,1,0.8452237,6.866
0,4.0,0,18,0,0,0.0,6,1,0.9101738725576765,6.537
1,3.551609322974473,0,18,0,1,2.0,9,1,1.0514657262508265,6.691
1,4.0,0,18,0,0,2.0,10,1,1.1252372470581364,6.652
0,3.3455377574370706,0,18,0,1,2.6666666666666665,17,1,1.074900059538998,6.809
0,4.0,0,18,0,1,0.0,18,1,0.5796193378108706,6.701
0,3.3414364640883973,0,18,0,1,0.0,20,1,0.7229028922382728,6.764
0,4.816625916870416,0,20,1,0,0.0,4,1,0.8337169790639045,6.638
0,4.153409091,0,20,1,0,1.6666666666666667,6,1,0.5516296734427045,6.667
1,3.838992332968236,0,20,1,0,0.0,7,1,0.8414264036418817,6.802
0,2.0,1,20,1,0,0.0,8,46,1.2088112293486812,6.411
1,4.562569213732005,0,20,1,0,0.0,9,1,0.8837115648836879,6.914
0,1.1333333333333333,0,20,1,0,0.0,12,59,1.0129977116704807,6.677
0,1.1333333333333333,0,20,1,0,1.1333333333333333,13,59,1.1333333333333333,6.625
0,4.584882280049566,1,20,1,0,0.0,18,1,0.5880767795696695,6.514
0,3.9646201873048903,1,20,1,1,5.0,19,1,1.6648265591701543,6.898
0,2.0,0,20,1,0,0.0,20,46,0.973452381,6.812
0,4.535840188014101,1,18,0,0,0.0,2,1,0.8694270407699991,6.65
0,4.255319149,1,18,0,0,0.0,4,1,0.4313711310384727,6.91
0,3.987626546681665,1,18,0,0,0.0,5,1,1.037374221370388,6.773
0,3.698795180722891,0,18,0,0,0.0,6,1,0.4233041382553491,6.442
0,0.3333333333333333,0,18,0,0,0.0,7,71,0.3333333333333333,7.412
1,4.53125,0,18,0,0,0.0,10,1,0.6767401348178446,6.646
0,0.3333333333333333,1,18,0,0,0.0,13,71,0.3333333333333333,6.11
0,4.676470588235294,0,18,0,1,0.0,18,1,0.9587401793301998,6.668
0,0.3333333333333333,0,18,0,0,0.0,19,71,0.3333333333333333,7.093
0,4.845303867403315,0,18,0,1,1.25,20,1,1.490917487684729,6.798
0,1.0,1,17,1,1,0.0,5,1,1.0,6.745
0,1.0,0,17,1,1,0.0,6,1,1.0,6.175
0,1.0,0,17,1,1,1.0,11,1,1.0,6.905
0,1.0,0,17,1,1,0.0,13,1,1.0,6.545
0,1.0,1,17,1,0,0.0,14,1,1.0,6.35
0,1.0,1,17,1,0,0.0,15,1,1.0,5.928
0,1.0,1,17,1,0,1.0,17,1,1.0,6.024
0,1.0,0,17,1,0,0.0,18,1,1.0,6.807
0,1.0,0,17,1,0,0.0,20,1,1.0,7.235
1,1.0,0,17,1,1,0.0,22,1,1.0,6.544
0,1.0,1,18,0,0,0.0,2,1,1.0,6.568
0,1.0,1,18,0,1,0.0,3,1,1.0,7.107
0,1.0,1,18,0,0,0.0,5,1,1.0,5.855
1,1.0,0,18,0,0,0.0,7,1,1.0,6.752
0,1.0,0,18,0,1,0.0,8,1,1.0,6.304
1,1.0,0,18,0,0,0.0,10,1,1.0,6.487
0,1.0,1,18,0,0,0.0,13,1,1.0,7.203
0,1.0,0,18,0,1,0.0,16,1,1.0,6.896
1,1.0,0,18,0,1,0.0,17,1,1.0,6.62
0,1.0,1,18,0,1,0.0,18,1,1.0,6.895
0,1.7253433208489388,1,17,1,1,0.0,5,1,0.6841477263806828,6.544
0,2.0,0,17,1,1,0.0,6,1,1.4226176888904498,6.603
0,2.0,0,17,1,1,0.0,11,1,1.1605037783375314,7.076
0,2.0,0,17,1,1,0.0,13,1,1.186036359,6.768
0,2.0,1,17,1,0,0.0,14,1,1.4557090098601315,6.638
0,2.0,1,17,1,0,2.0,15,1,1.062295573679174,6.23
0,2.0,1,17,1,0,0.0,17,1,0.950760012285368,6.676
0,1.8626126126126124,0,17,1,0,2.0,18,1,1.00057469636201,6.657
0,1.8404761904761904,0,17,1,0,0.0,20,1,1.4251940807237091,6.937
1,2.0,0,17,1,1,0.0,22,1,1.082934343530903,6.866
0,2.0,1,18,0,0,0.0,2,1,1.2713422340694442,6.553
0,1.7327188940092166,1,18,0,1,0.0,3,1,1.3369528808316415,6.549
0,2.0,1,18,0,0,0.0,5,1,1.6475277443793026,6.813
1,1.7518427518427515,0,18,0,0,0.0,7,1,0.4322559880553127,6.622
0,1.9521800281293955,0,18,0,1,0.0,8,1,1.0852255769061467,6.25
1,2.0,0,18,0,0,0.0,10,1,1.5132412514531832,7.007
0,1.8275,1,18,0,0,0.0,13,1,1.3966549221038334,6.919
0,1.465811965811966,0,18,0,1,0.0,16,1,1.0922792127276857,6.613
1,1.7239709443099274,0,18,0,1,0.0,17,1,0.8889983501679506,6.557
0,2.0,1,18,0,1,0.0,18,1,1.265477767661293,6.901
0,3.0,1,17,1,1,0.0,5,1,1.1537487902323238,6.611
0,3.0,0,17,1,1,0.0,6,1,1.576305083,6.665
0,2.4115853658536586,0,17,1,1,0.0,11,1,0.861167385,7.041
0,3.0,0,17,1,1,0.0,13,1,1.108932772877998,6.806
0,2.465601965601966,1,17,1,0,3.0,14,1,0.8790314339664557,6.597
0,2.4353393085787456,1,17,1,0,0.0,15,1,1.0506369057286713,6.171
0,2.0795454545454546,1,17,1,0,0.0,17,1,1.145246159284595,6.538
0,2.513513513513513,0,17,1,0,0.0,18,1,0.6605560613974597,6.68
0,3.0,0,17,1,0,0.0,20,1,1.678205729877217,7.152
1,3.0,0,17,1,1,3.0,22,1,1.0205076681864875,6.908
0,3.0,1,18,0,0,0.0,2,1,1.4007901022845597,6.701
0,2.782258064516129,1,18,0,1,0.0,3,1,1.6285427810156872,6.647
0,2.609702315325248,1,18,0,0,0.0,5,1,1.0118142162663015,6.909
1,2.6683046683046685,0,18,0,0,3.0,7,1,1.3515514794831331,6.539
0,3.0,0,18,0,1,0.0,8,1,0.8782456833057449,6.29
1,2.657505285412262,0,18,0,0,3.0,10,1,1.0667642443313925,7.008
0,3.0,1,18,0,0,0.0,13,1,1.0879552254775002,6.802
0,2.733974358974359,0,18,0,1,0.0,16,1,0.6177913679727295,6.724
1,3.0,0,18,0,1,0.0,17,1,0.8576986319947111,6.714
0,2.5300353356890457,1,18,0,1,0.0,18,1,1.2739309643905743,6.768
0,3.885057471264368,1,17,1,1,0.0,5,1,0.9378924023871132,6.726
0,3.0982142857142856,0,17,1,1,0.0,6,1,1.576469905172294,6.545
0,3.162601626,0,17,1,1,2.0,11,1,1.0663574498338615,6.864
0,3.5441478439425054,0,17,1,1,4.0,13,1,1.0410472304601672,6.798
0,4.0,1,17,1,0,0.0,14,1,1.4934480147299023,6.744
0,4.0,1,17,1,0,0.0,15,1,1.387404999507475,6.164
0,2.962121212121212,1,17,1,0,0.0,17,1,0.815128959,6.568
0,2.8018018018018016,0,17,1,0,0.0,18,1,0.504582273,6.564
0,3.351129363449692,0,17,1,0,0.0,20,1,1.341590722478029,7.061
1,3.410714285714285,0,17,1,1,2.0,22,1,0.8083109726811788,6.87
0,3.1924439197166468,1,18,0,0,0.0,2,1,1.1025105592560605,6.642
0,1.0,1,18,0,0,0.0,4,46,1.0,6.579
0,3.320837927232635,1,18,0,0,0.0,5,1,0.9574334790836184,6.794
1,4.0,0,18,0,0,2.0,7,1,1.525881883102551,6.67
0,3.287128712871287,0,18,0,1,0.0,8,1,1.120472101784375,6.252
1,3.213530655,0,18,0,0,0.0,10,1,1.5105424826465732,6.765
0,3.6898148148148144,1,18,0,0,0.0,13,1,1.5925158879722168,6.784
1,4.0,0,18,0,1,4.0,17,1,1.1277625538816878,6.849
0,4.0,1,18,0,1,0.0,18,1,1.5342326245742677,6.849
0,1.0,0,18,0,0,0.0,19,46,1.0,6.295
0,4.465517241379311,1,17,1,1,0.0,5,1,0.780439429,6.74
1,0.4666666666666666,0,17,1,0,0.4666666666666667,9,69,0.4666666666666667,6.822
0,0.4666666666666667,0,17,1,0,0.4666666666666667,12,69,0.4666666666666667,6.525
0,4.851537645811241,1,17,1,0,0.0,14,1,1.6390091840184855,6.652
0,4.530516431924883,1,17,1,0,0.0,15,1,0.9526560874600092,6.314
0,3.399621212121212,1,17,1,0,0.0,17,1,1.225475417273231,6.557
0,3.654279279279279,0,17,1,0,0.0,18,1,1.3904694875873782,6.46
0,3.803901437371664,0,17,1,0,0.0,20,1,1.9823200153396392,6.84
0,0.4666666666666667,0,17,1,0,0.4666666666666667,21,69,0.4666666666666666,5.788
1,4.469866071,0,17,1,1,0.0,22,1,1.416832106084581,6.838
0,4.628099173553719,1,18,0,0,5.0,2,1,0.9999041659419956,6.701
0,2.0,1,18,0,0,0.0,4,46,0.9451973818136264,6.662
0,3.8864388092613007,1,18,0,0,0.0,5,1,0.6994735229856212,6.75
0,0.9333333333333332,0,18,0,0,0.0,6,62,0.9333333333333332,6.552
1,4.447708578143361,0,18,0,0,0.0,7,1,1.0473789239389055,6.656
1,3.668076109936575,0,18,0,0,0.0,10,1,0.7615577812890392,6.729
0,4.461805555555555,1,18,0,0,0.0,13,1,1.5089664546070003,6.756
1,3.936052921719956,0,18,0,1,3.333333333333333,17,1,1.2002576225875343,6.749
0,5.0,1,18,0,1,0.0,18,1,1.122504779875786,6.908
0,2.0,0,18,0,0,0.0,19,46,1.2530373857718655,6.614
0,1.0,1,17,1,0,0.0,5,1,1.0,6.473
0,1.0,1,17,1,0,0.0,6,1,1.0,6.88
0,1.0,0,17,1,1,0.0,7,1,1.0,6.63
0,1.0,0,17,1,1,0.0,8,1,1.0,6.654
1,1.0,0,17,1,0,0.0,9,1,1.0,6.615
0,1.0,0,17,1,1,0.0,10,1,1.0,6.715
0,1.0,1,17,1,1,0.0,11,1,1.0,7.054
0,1.0,1,17,1,0,0.0,16,1,1.0,7.391
0,1.0,0,17,1,0,0.0,19,1,1.0,6.669
0,1.0,0,17,1,1,0.0,20,1,1.0,6.933
0,1.0,1,19,0,0,0.0,2,1,1.0,7.099
0,1.0,1,19,0,0,1.0,4,1,1.0,6.662
0,1.0,1,19,0,0,0.0,5,1,1.0,7.061
1,1.0,0,19,0,1,0.0,6,1,1.0,6.856
1,1.0,0,19,0,1,0.0,7,1,1.0,7.004
0,1.0,0,19,0,1,0.0,10,1,1.0,6.724
0,1.0,0,19,0,1,0.0,11,1,1.0,7.106
1,1.0,0,19,0,1,1.0,17,1,1.0,7.086
0,1.0,1,19,0,0,0.0,21,1,1.0,6.713
0,1.0,0,19,0,0,0.0,22,1,1.0,7.01
0,2.0,1,17,1,0,0.0,5,1,0.5940221556469031,6.615
0,1.8046971569839307,1,17,1,0,0.0,6,1,0.3589688964635705,6.806
0,1.7394136807817588,0,17,1,1,0.0,7,1,0.7787423667271827,6.612
0,2.0,0,17,1,1,0.0,8,1,1.116939407341884,6.696
1,1.7968750000000002,0,17,1,0,0.0,9,1,0.8629388514299001,6.392
0,1.7637614678899085,0,17,1,1,0.0,10,1,0.8378988625228987,6.648
0,1.6552598225602029,1,17,1,1,0.0,11,1,0.3444234913793104,6.94
0,1.800650054171181,1,17,1,0,0.0,16,1,0.89777576,7.098
0,1.8666666666666667,0,17,1,0,0.0,19,1,0.8337449483610238,6.612
0,1.6819787985865724,0,17,1,1,0.0,20,1,0.9209835108711514,6.741
0,1.5435056746532156,1,19,0,0,0.0,2,1,0.7710747103475829,6.697
0,1.817232375979112,1,19,0,0,0.0,4,1,0.8269540443453487,6.584
0,1.8101545253863127,1,19,0,0,0.0,5,1,0.544712973,7.023
1,2.0,0,19,0,1,2.0,6,1,1.3663883755018802,6.751
1,1.845278725824801,0,19,0,1,0.0,7,1,0.5483851991293606,6.974
0,1.863049095607235,0,19,0,1,0.0,10,1,1.324807968262007,6.514
0,1.7220902612826603,0,19,0,1,0.0,11,1,0.6671663543618571,6.762
1,1.6186528497409325,0,19,0,1,0.6666666666666666,17,1,0.7688123300090662,7.046
0,1.6940382452193474,1,19,0,0,0.0,21,1,0.6557649898056838,6.73
0,1.5918367346938775,0,19,0,0,0.0,22,1,0.8515516442797593,6.565
0,2.7550295857988165,1,17,1,0,0.0,5,1,0.7459561325446264,6.578
0,2.662546353522868,1,17,1,0,0.0,6,1,1.28163514338011,6.688
0,2.543973941368078,0,17,1,1,0.0,7,1,1.0315363122441463,6.635
0,2.73046875,0,17,1,1,0.0,8,1,1.0592829961946726,6.557
1,3.0,0,17,1,0,0.0,9,1,0.9894822951969148,6.543
